Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1765110685,20,,Aggregated,9.700000,9.700000,4,4,5,5,6,9,14,31,91,93,93,1618,1618,4,4.703646980564422,1.1907500011147931,92.53662500123028,0.0
1765110686,20,,Aggregated,9.300000,9.300000,4,4,5,5,6,9,14,31,91,93,93,1626,1626,4,4.6981424917228525,1.1907500011147931,92.53662500123028,0.0
1765110687,20,,Aggregated,9.700000,9.700000,4,4,5,5,6,9,14,31,91,93,93,1637,1637,4,4.691344878778744,1.1907500011147931,92.53662500123028,0.0
1765110688,20,,Aggregated,9.600000,9.600000,4,4,5,5,6,9,14,31,91,93,93,1644,1644,4,4.687767173714158,1.1907500011147931,92.53662500123028,0.0
1765110689,20,,Aggregated,9.500000,9.500000,4,4,5,5,6,9,14,31,91,93,93,1651,1651,4,4.68941165994663,1.1907500011147931,92.53662500123028,0.0
1765110690,20,,Aggregated,9.300000,9.300000,4,4,5,5,6,9,14,31,91,93,93,1662,1662,4,4.681389457020485,1.1907500011147931,92.53662500123028,0.0
1765110691,20,,Aggregated,9.000000,9.000000,4,4,5,5,6,9,14,31,91,93,93,1675,1675,4,4.676104221230637,1.1907500011147931,92.53662500123028,0.0
1765110692,20,,Aggregated,9.100000,9.100000,4,4,5,5,6,9,14,31,91,93,93,1682,1682,4,4.672814622812023,1.1907500011147931,92.53662500123028,0.0
1765110693,20,,Aggregated,9.600000,9.600000,4,4,5,5,6,9,14,31,91,93,93,1691,1691,4,4.669441841258739,1.1907500011147931,92.53662500123028,0.0
1765110694,20,,Aggregated,9.100000,9.100000,4,4,5,5,6,8,14,30,91,93,93,1705,1705,4,4.65697694578873,1.1907500011147931,92.53662500123028,0.0
1765110695,20,,Aggregated,9.500000,9.500000,4,4,5,5,6,8,14,30,91,93,93,1709,1709,4,4.652806017301596,1.1907500011147931,92.53662500123028,0.0
1765110696,20,,Aggregated,9.100000,9.100000,4,4,5,5,6,8,14,30,91,93,93,1727,1727,4,4.635056059922606,1.1907500011147931,92.53662500123028,0.0
1765110697,20,,Aggregated,9.500000,9.500000,4,4,5,5,6,8,14,30,91,93,93,1736,1736,4,4.6290102860179365,1.1907500011147931,92.53662500123028,0.0
1765110698,20,,Aggregated,9.600000,9.600000,4,4,5,5,6,8,14,30,91,93,93,1742,1742,4,4.62485783955198,1.1907500011147931,92.53662500123028,0.0
1765110699,20,,Aggregated,9.800000,9.800000,4,4,5,5,6,8,14,30,91,93,93,1755,1755,4,4.617930070362439,1.1907500011147931,92.53662500123028,0.0
1765110700,20,,Aggregated,9.800000,9.800000,4,4,5,5,6,8,14,30,91,93,93,1760,1760,4,4.617162986638008,1.1907500011147931,92.53662500123028,0.0
1765110701,20,,Aggregated,10.100000,10.100000,4,4,5,5,6,8,14,30,91,93,93,1773,1773,4,4.610305991821483,1.1907500011147931,92.53662500123028,0.0
1765110702,20,,Aggregated,10.000000,10.000000,4,4,5,5,6,8,14,30,91,93,93,1783,1783,4,4.60365889822317,1.1907500011147931,92.53662500123028,0.0
1765110703,20,,Aggregated,9.800000,9.800000,4,4,5,5,6,8,14,30,91,93,93,1790,1790,4,4.605259952251149,1.1907500011147931,92.53662500123028,0.0
1765110704,20,,Aggregated,9.800000,9.800000,4,4,5,5,6,8,14,22,91,93,93,1804,1804,4,4.597293805169533,1.1907500011147931,92.53662500123028,0.0
1765110705,20,,Aggregated,9.800000,9.800000,4,4,5,5,6,8,14,22,91,93,93,1813,1813,4,4.588727651681351,1.1907500011147931,92.53662500123028,0.0
1765110706,20,,Aggregated,10.300000,10.300000,4,4,5,5,6,8,14,22,91,93,93,1820,1820,4,4.5849609563167455,1.1907500011147931,92.53662500123028,0.0
1765110707,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,14,22,91,93,93,1831,1831,4,4.5797829418398,1.1907500011147931,92.53662500123028,0.0
1765110708,20,,Aggregated,9.800000,9.800000,4,4,5,5,6,8,14,22,91,93,93,1844,1844,4,4.579186814273326,1.1907500011147931,92.53662500123028,0.0
1765110709,20,,Aggregated,9.800000,9.800000,4,4,5,5,6,8,14,22,91,93,93,1850,1850,4,4.577442672169717,1.1907500011147931,92.53662500123028,0.0
1765110710,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,14,22,91,93,93,1865,1865,4,4.5736675520225285,1.1907500011147931,92.53662500123028,0.0
1765110711,20,,Aggregated,10.000000,10.000000,4,4,5,5,6,8,14,22,91,93,93,1873,1873,4,4.56983310224111,1.1907500011147931,92.53662500123028,0.0
1765110712,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,14,22,91,93,93,1883,1883,4,4.564748840422364,1.1907500011147931,92.53662500123028,0.0
1765110713,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,14,22,91,93,93,1893,1893,4,4.5585940002672976,1.1907500011147931,92.53662500123028,0.0
1765110714,20,,Aggregated,10.200000,10.200000,4,4,5,5,6,8,14,21,91,93,93,1903,1903,4,4.554583630849413,1.1907500011147931,92.53662500123028,0.0
1765110715,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,14,21,91,93,93,1913,1913,4,4.552733830890851,1.1907500011147931,92.53662500123028,0.0
1765110716,20,,Aggregated,9.800000,9.800000,4,4,5,5,6,8,14,21,91,93,93,1923,1923,4,4.553683407970831,1.1907500011147931,92.53662500123028,0.0
1765110717,20,,Aggregated,10.200000,10.200000,4,4,5,5,6,8,14,22,91,93,93,1934,1934,4,4.569557494587542,1.1907500011147931,92.53662500123028,0.0
1765110718,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,14,22,91,93,93,1940,1940,4,4.567102098731881,1.1907500011147931,92.53662500123028,0.0
1765110719,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,14,22,91,93,93,1953,1953,4,4.566117826174692,1.1907500011147931,92.53662500123028,0.0
1765110720,20,,Aggregated,10.200000,10.200000,4,4,5,5,6,8,14,22,91,93,93,1963,1963,4,4.564362217802521,1.1907500011147931,92.53662500123028,0.0
1765110721,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,14,22,91,93,93,1974,1974,4,4.562940598560628,1.1907500011147931,92.53662500123028,0.0
1765110722,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,14,22,91,93,93,1981,1981,4,4.559876573718847,1.1907500011147931,92.53662500123028,0.0
1765110723,20,,Aggregated,10.200000,10.200000,4,4,5,5,6,8,14,22,91,93,93,1992,1992,4,4.556420281904095,1.1907500011147931,92.53662500123028,0.0
1765110724,20,,Aggregated,10.000000,10.000000,4,4,5,5,6,8,13,21,89,93,93,2002,2002,4,4.552655215561785,1.1907500011147931,92.53662500123028,0.0
1765110725,20,,Aggregated,10.100000,10.100000,4,4,5,5,6,8,14,21,89,93,93,2013,2013,4,4.556004942153172,1.1907500011147931,92.53662500123028,0.0
1765110726,20,,Aggregated,10.100000,10.100000,4,4,5,5,6,8,14,21,89,93,93,2024,2024,4,4.551671314007051,1.1907500011147931,92.53662500123028,0.0
1765110727,20,,Aggregated,10.000000,10.000000,4,4,5,5,6,8,14,21,89,93,93,2032,2032,4,4.554471943680886,1.1907500011147931,92.53662500123028,0.0
1765110728,20,,Aggregated,10.300000,10.300000,4,4,5,5,6,8,14,21,89,93,93,2042,2042,4,4.547784396943631,1.1907500011147931,92.53662500123028,0.0
1765110729,20,,Aggregated,10.000000,10.000000,4,4,5,5,6,8,14,21,89,93,93,2049,2049,4,4.544990233557511,1.1907500011147931,92.53662500123028,0.0
1765110730,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,13,21,89,93,93,2062,2062,4,4.540742922191895,1.1907500011147931,92.53662500123028,0.0
1765110731,20,,Aggregated,9.700000,9.700000,4,4,5,5,6,8,13,21,89,93,93,2069,2069,4,4.540683476828768,1.1907500011147931,92.53662500123028,0.0
1765110732,20,,Aggregated,10.000000,10.000000,4,4,5,5,6,8,13,21,89,93,93,2082,2082,4,4.53615627452804,1.1907500011147931,92.53662500123028,0.0
1765110733,20,,Aggregated,9.500000,9.500000,4,4,5,5,6,8,14,25,89,93,93,2094,2094,4,4.572569976873269,1.1907500011147931,92.53662500123028,0.0
1765110734,20,,Aggregated,9.700000,9.700000,4,4,5,5,6,8,14,22,89,93,93,2101,2101,4,4.568521334388086,1.1907500011147931,92.53662500123028,0.0
1765110735,20,,Aggregated,10.200000,10.200000,4,4,5,5,6,8,14,22,89,93,93,2112,2112,4,4.562600118636813,1.1907500011147931,92.53662500123028,0.0
1765110736,20,,Aggregated,10.200000,10.200000,4,4,5,5,6,8,14,22,89,93,93,2122,2122,4,4.558538521939435,1.1907500011147931,92.53662500123028,0.0
1765110737,20,,Aggregated,10.000000,10.000000,4,4,5,5,6,8,14,22,89,93,93,2132,2132,4,4.559780640960778,1.1907500011147931,92.53662500123028,0.0
1765110738,20,,Aggregated,9.800000,9.800000,4,4,5,5,6,8,14,22,89,93,93,2141,2141,4,4.552567877855062,1.1907500011147931,92.53662500123028,0.0
1765110739,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,14,22,89,93,93,2152,2152,4,4.5472847121136075,1.1907500011147931,92.53662500123028,0.0
1765110740,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,14,22,89,93,93,2164,2164,4,4.539294800567897,1.1234579869778827,92.53662500123028,0.0
1765110741,20,,Aggregated,10.300000,10.300000,4,4,5,5,6,8,14,22,89,93,93,2172,2172,4,4.534943749738277,1.1234579869778827,92.53662500123028,0.0
1765110742,20,,Aggregated,10.100000,10.100000,4,4,5,5,6,8,14,22,89,93,93,2180,2180,4,4.530288910769874,1.1234579869778827,92.53662500123028,0.0
1765110743,20,,Aggregated,10.100000,10.100000,4,4,5,5,6,8,14,22,89,93,93,2188,2188,4,4.525976630926277,1.1234579869778827,92.53662500123028,0.0
1765110744,20,,Aggregated,10.100000,10.100000,4,4,5,5,6,8,14,22,89,93,93,2200,2200,4,4.51832759067739,1.1234579869778827,92.53662500123028,0.0
1765110745,20,,Aggregated,9.300000,9.300000,4,4,5,5,6,8,13,22,89,93,93,2208,2208,4,4.513475766069187,1.1234579869778827,92.53662500123028,0.0
1765110746,20,,Aggregated,9.200000,9.200000,4,4,5,5,6,8,13,22,89,93,93,2219,2219,4,4.505345929022555,1.1234579869778827,92.53662500123028,0.0
1765110747,20,,Aggregated,9.400000,9.400000,4,4,5,5,6,8,13,22,89,93,93,2229,2229,4,4.504616959403846,1.1234579869778827,92.53662500123028,0.0
1765110748,20,,Aggregated,9.600000,9.600000,4,4,5,5,6,8,13,22,89,93,93,2240,2240,4,4.4983215189924,1.1234579869778827,92.53662500123028,0.0
1765110749,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,13,22,89,93,93,2248,2248,4,4.4940442778196,1.1234579869778827,92.53662500123028,0.0
1765110750,20,,Aggregated,9.500000,9.500000,4,4,5,5,6,8,13,22,89,93,93,2257,2257,4,4.488977678127616,1.1234579869778827,92.53662500123028,0.0
1765110751,20,,Aggregated,9.300000,9.300000,4,4,5,5,6,8,13,22,89,93,93,2266,2266,4,4.483867274726855,1.1234579869778827,92.53662500123028,0.0
1765110752,20,,Aggregated,9.500000,9.500000,4,4,5,5,6,8,13,22,89,93,93,2282,2282,4,4.476035729414982,1.1234579869778827,92.53662500123028,0.0
1765110753,20,,Aggregated,9.600000,9.600000,4,4,5,5,6,8,13,22,89,93,93,2290,2290,4,4.476292555242793,1.1234579869778827,92.53662500123028,0.0
1765110754,20,,Aggregated,9.500000,9.500000,4,4,5,5,6,8,13,22,89,93,93,2300,2300,4,4.47498450804193,1.1234579869778827,92.53662500123028,0.0
1765110755,20,,Aggregated,10.400000,10.400000,4,4,5,5,6,8,13,21,89,93,93,2308,2308,4,4.473701018839419,1.1234579869778827,92.53662500123028,0.0
1765110756,20,,Aggregated,10.400000,10.400000,4,4,5,5,6,8,13,21,89,93,93,2320,2320,4,4.468036006669693,1.1234579869778827,92.53662500123028,0.0
1765110757,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,13,21,89,93,93,2328,2328,4,4.464240815506787,1.1234579869778827,92.53662500123028,0.0
1765110758,20,,Aggregated,10.100000,10.100000,4,4,5,5,6,8,13,22,89,93,93,2339,2339,4,4.486631890754143,1.1234579869778827,92.53662500123028,0.0
1765110759,20,,Aggregated,10.000000,10.000000,4,4,5,5,6,8,13,22,89,93,93,2348,2348,4,4.483249695698716,1.1234579869778827,92.53662500123028,0.0
1765110760,20,,Aggregated,10.100000,10.100000,4,4,5,5,6,8,13,22,89,93,93,2356,2356,4,4.483062655989668,1.1234579869778827,92.53662500123028,0.0
1765110761,20,,Aggregated,10.200000,10.200000,4,4,5,5,6,8,13,22,89,93,93,2369,2369,4,4.477351745251003,1.1234579869778827,92.53662500123028,0.0
1765110762,20,,Aggregated,9.800000,9.800000,4,4,5,5,6,8,13,22,89,93,93,2378,2378,4,4.47648888875296,1.1234579869778827,92.53662500123028,0.0
1765110763,20,,Aggregated,9.700000,9.700000,4,4,5,5,6,8,13,22,89,93,93,2387,2387,4,4.473589404887892,1.1234579869778827,92.53662500123028,0.0
1765110764,20,,Aggregated,10.300000,10.300000,4,4,5,5,6,8,13,22,89,93,93,2397,2397,4,4.46972847745424,1.1234579869778827,92.53662500123028,0.0
1765110765,20,,Aggregated,9.500000,9.500000,4,4,5,5,6,8,13,21,89,93,93,2408,2408,4,4.466390847794348,1.1234579869778827,92.53662500123028,0.0
1765110766,20,,Aggregated,9.700000,9.700000,4,4,5,5,6,8,13,21,89,93,93,2417,2417,4,4.463430886417864,1.1234579869778827,92.53662500123028,0.0
1765110767,20,,Aggregated,10.000000,10.000000,4,4,5,5,6,8,13,21,89,93,93,2426,2426,4,4.461545597050997,1.1234579869778827,92.53662500123028,0.0
1765110768,20,,Aggregated,9.600000,9.600000,4,4,5,5,6,8,13,21,89,93,93,2438,2438,4,4.458056413228335,1.1234579869778827,92.53662500123028,0.0
1765110769,20,,Aggregated,9.800000,9.800000,4,4,5,5,6,8,13,21,89,93,93,2446,2446,4,4.459880772039844,1.1234579869778827,92.53662500123028,0.0
1765110770,20,,Aggregated,9.600000,9.600000,4,4,5,5,6,8,13,21,89,93,93,2459,2459,4,4.460625877758841,1.1234579869778827,92.53662500123028,0.0
1765110771,20,,Aggregated,10.100000,10.100000,4,4,5,5,6,8,13,21,89,93,93,2466,2466,4,4.459199003415401,1.1234579869778827,92.53662500123028,0.0
1765110772,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,13,21,89,93,93,2475,2475,4,4.456222471275432,1.1234579869778827,92.53662500123028,0.0
1765110773,20,,Aggregated,10.400000,10.400000,4,4,5,5,6,8,13,21,89,93,93,2485,2485,4,4.45119530238704,1.1234579869778827,92.53662500123028,0.0
1765110774,20,,Aggregated,9.400000,9.400000,4,4,5,5,6,8,13,21,89,93,93,2493,2493,4,4.4514848878568865,1.1234579869778827,92.53662500123028,0.0
1765110775,20,,Aggregated,9.600000,9.600000,4,4,5,5,6,8,13,20,89,93,93,2507,2507,4,4.446625013740859,1.1234579869778827,92.53662500123028,0.0
1765110776,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,13,20,89,93,93,2516,2516,4,4.446827882131781,1.1234579869778827,92.53662500123028,0.0
1765110777,20,,Aggregated,9.500000,9.500000,4,4,5,5,6,8,13,20,89,93,93,2525,2525,4,4.447009189481994,1.1234579869778827,92.53662500123028,0.0
1765110778,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,13,20,89,93,93,2536,2536,4,4.443448868072498,1.1234579869778827,92.53662500123028,0.0
1765110779,20,,Aggregated,9.400000,9.400000,4,4,5,5,6,8,13,20,89,93,93,2547,2547,4,4.437020430876818,1.1234579869778827,92.53662500123028,0.0
1765110780,20,,Aggregated,9.800000,9.800000,4,4,5,5,6,8,13,20,89,93,93,2556,2556,4,4.435483436015925,1.1234579869778827,92.53662500123028,0.0
1765110781,20,,Aggregated,9.400000,9.400000,4,4,5,5,6,8,13,20,89,93,93,2563,2563,4,4.43854277076507,1.1234579869778827,92.53662500123028,0.0
1765110782,20,,Aggregated,10.000000,10.000000,4,4,5,5,6,8,13,20,89,93,93,2573,2573,4,4.4371585353605925,1.1234579869778827,92.53662500123028,0.0
1765110783,20,,Aggregated,9.500000,9.500000,4,4,5,5,6,8,13,20,89,93,93,2584,2584,4,4.432728810181976,1.1234579869778827,92.53662500123028,0.0
1765110784,20,,Aggregated,9.600000,9.600000,4,4,5,5,6,8,13,20,89,93,93,2592,2592,4,4.431541987467,1.1234579869778827,92.53662500123028,0.0
1765110785,20,,Aggregated,10.000000,10.000000,4,4,5,5,6,8,13,19,89,93,93,2602,2602,4,4.429097072058974,1.1234579869778827,92.53662500123028,0.0
1765110786,20,,Aggregated,9.400000,9.400000,4,4,5,5,6,8,13,19,89,93,93,2612,2612,4,4.424365348957057,1.1234579869778827,92.53662500123028,0.0
1765110787,20,,Aggregated,9.800000,9.800000,4,4,5,5,6,8,13,19,89,93,93,2617,2617,4,4.4231932875355096,1.1234579869778827,92.53662500123028,0.0
1765110788,20,,Aggregated,9.300000,9.300000,4,4,5,5,6,8,13,19,89,93,93,2627,2627,4,4.421239230870822,1.1234579869778827,92.53662500123028,0.0
1765110789,20,,Aggregated,9.800000,9.800000,4,4,5,5,6,8,13,21,89,93,93,2639,2639,4,4.448007500368989,1.1234579869778827,92.53662500123028,0.0
1765110790,20,,Aggregated,9.400000,9.400000,4,4,5,5,6,8,13,21,89,93,93,2648,2648,4,4.45065217502395,1.1234579869778827,92.53662500123028,0.0
1765110791,20,,Aggregated,9.400000,9.400000,4,4,5,5,6,8,13,21,89,93,93,2659,2659,4,4.446608296139485,1.1234579869778827,92.53662500123028,0.0
1765110792,20,,Aggregated,9.100000,9.100000,4,4,5,5,6,8,13,21,89,93,93,2666,2666,4,4.4477721937247905,1.1234579869778827,92.53662500123028,0.0
1765110793,20,,Aggregated,9.300000,9.300000,4,4,5,5,6,8,13,21,89,93,93,2679,2679,4,4.44565008713226,1.1234579869778827,92.53662500123028,0.0
1765110794,20,,Aggregated,9.700000,9.700000,4,4,5,5,6,8,13,21,89,93,93,2689,2689,4,4.442280494019977,1.1234579869778827,92.53662500123028,0.0
1765110795,20,,Aggregated,9.000000,9.000000,4,4,5,5,6,8,13,21,89,93,93,2697,2697,4,4.441281175911007,1.1234579869778827,92.53662500123028,0.0
1765110796,20,,Aggregated,9.600000,9.600000,4,4,5,5,6,8,13,20,89,93,93,2708,2708,4,4.437647216936657,1.1234579869778827,92.53662500123028,0.0
1765110797,20,,Aggregated,9.600000,9.600000,4,4,5,5,6,8,13,20,89,93,93,2721,2721,4,4.4357977138786175,1.1234579869778827,92.53662500123028,0.0
1765110798,20,,Aggregated,9.800000,9.800000,4,4,5,5,6,8,13,20,89,93,93,2726,2726,4,4.434973555557887,1.1234579869778827,92.53662500123028,0.0
1765110799,20,,Aggregated,9.700000,9.700000,4,4,5,5,6,8,13,20,89,93,93,2737,2737,4,4.436426986645445,1.1234579869778827,92.53662500123028,0.0
1765110800,20,,Aggregated,10.100000,10.100000,4,4,5,5,6,8,13,20,89,93,93,2748,2748,4,4.432614854609774,1.1234579869778827,92.53662500123028,0.0
1765110801,20,,Aggregated,10.100000,10.100000,4,4,5,5,6,8,13,20,89,93,93,2760,2760,4,4.42727196320408,1.1234579869778827,92.53662500123028,0.0
1765110802,20,,Aggregated,9.700000,9.700000,4,4,5,5,6,8,13,20,89,93,93,2765,2765,4,4.426617191481963,1.1234579869778827,92.53662500123028,0.0
1765110803,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,13,20,89,93,93,2778,2778,4,4.4215973396180015,1.1234579869778827,92.53662500123028,0.0
1765110804,20,,Aggregated,10.000000,10.000000,4,4,5,5,6,8,13,21,89,93,93,2784,2784,4,4.4286770209886335,1.1234579869778827,92.53662500123028,0.0
1765110805,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,13,21,89,93,93,2799,2799,4,4.429410680746149,1.1234579869778827,92.53662500123028,0.0
1765110806,20,,Aggregated,9.800000,9.800000,4,4,5,5,6,8,13,21,89,93,93,2810,2810,4,4.4334825005014,1.1234579869778827,92.53662500123028,0.0
1765110807,20,,Aggregated,9.600000,9.600000,4,4,5,5,6,8,13,21,89,93,93,2820,2820,4,4.430576889165339,1.1234579869778827,92.53662500123028,0.0
1765110808,20,,Aggregated,10.000000,10.000000,4,4,5,5,6,8,13,21,89,93,93,2829,2829,4,4.4270092624326205,1.1234579869778827,92.53662500123028,0.0
1765110809,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,13,21,89,93,93,2841,2841,4,4.423684455279255,1.1234579869778827,92.53662500123028,0.0
1765110810,20,,Aggregated,9.900000,9.900000,4,4,5,5,6,8,13,21,89,93,93,2850,2850,4,4.430467746819966,1.1234579869778827,92.53662500123028,0.0
1765110811,20,,Aggregated,9.800000,9.800000,4,4,5,5,6,8,13,21,89,93,93,2859,2859,4,4.429143448551439,1.1234579869778827,92.53662500123028,0.0
1765110812,20,,Aggregated,10.500000,10.500000,4,4,5,5,6,8,13,21,89,93,93,2870,2870,4,4.42880705380362,1.1234579869778827,92.53662500123028,0.0
1765110813,20,,Aggregated,10.300000,10.300000,4,4,5,5,6,8,13,21,89,93,93,2882,2882,4,4.423977256569606,1.1234579869778827,92.53662500123028,0.0
1765110814,20,,Aggregated,10.000000,10.000000,4,4,5,5,6,8,13,21,89,93,93,2892,2892,4,4.419525629111344,1.1234579869778827,92.53662500123028,0.0
1765110815,20,,Aggregated,10.700000,10.700000,4,4,5,5,6,8,12,20,89,93,93,2904,2904,4,4.41638344918002,1.1234579869778827,92.53662500123028,0.0
1765110816,20,,Aggregated,10.400000,10.400000,4,4,5,5,6,8,12,20,89,93,93,2911,2911,4,4.4144929135638575,1.1234579869778827,92.53662500123028,0.0
1765110817,20,,Aggregated,10.600000,10.600000,4,4,5,5,6,8,12,20,89,93,93,2922,2922,4,4.41169917775519,1.1234579869778827,92.53662500123028,0.0
